image_uid,model,top1,top2,top3,top4,top5,p1,p2,p3,p4,p5,entropy
img_0134,convnext_tiny,ping-pong ball,pick,harmonica,oboe,Band Aid,0.44106021523475647,0.04086504876613617,0.03245344012975693,0.031088488176465034,0.027542876079678535,3.4710755348205566
img_0135,convnext_tiny,Windsor tie,suit,bow tie,oboe,bassoon,0.29434362053871155,0.20229922235012054,0.12222231179475784,0.05661706253886223,0.020345767959952354,3.420586109161377
img_0136,convnext_tiny,punching bag,hand blower,shower cap,dial telephone,brassiere,0.39093974232673645,0.12349611520767212,0.057655803859233856,0.05374111980199814,0.021544400602579117,3.433663845062256
img_0137,convnext_tiny,syringe,sunglasses,sunglass,lipstick,hair spray,0.1457861214876175,0.059830501675605774,0.04587363451719284,0.0412818044424057,0.04064179211854935,4.675839424133301
img_0138,convnext_tiny,great grey owl,ruffed grouse,kite,prairie chicken,quail,0.41766899824142456,0.03621150180697441,0.029210640117526054,0.014716747216880322,0.010851448401808739,4.255084037780762
img_0139,convnext_tiny,hippopotamus,triceratops,hog,Indian elephant,Mexican hairless,0.2423022836446762,0.09525831043720245,0.06222837418317795,0.0593787282705307,0.05755183473229408,4.255539417266846
img_0140,convnext_tiny,peacock,European gallinule,hummingbird,indigo bunting,croquet ball,0.6167851090431213,0.0010184386046603322,0.0009488257928751409,0.0009000864811241627,0.0008878642693161964,3.2979955673217773
img_0141,convnext_tiny,giant panda,lesser panda,soccer ball,earthstar,teddy,0.792317807674408,0.0014795818133279681,0.0014090720796957612,0.0008364797104150057,0.000817102612927556,1.9290361404418945
img_0142,convnext_tiny,Arabian camel,muzzle,bottlecap,plane,llama,0.8258421421051025,0.000510549230966717,0.00046350047341547906,0.0004507781704887748,0.0004224342992529273,1.6569315195083618
img_0143,convnext_tiny,jellyfish,nematode,lampshade,electric ray,carbonara,0.8932614922523499,0.0008721784106455743,0.00044027529656887054,0.0003931215906050056,0.00030646254890598357,1.0689477920532227
img_0144,convnext_tiny,fox squirrel,polecat,grey fox,weasel,mink,0.18761225044727325,0.1068982407450676,0.07639672607183456,0.04875077307224274,0.04089222103357315,4.395603656768799
img_0145,convnext_tiny,leatherback turtle,loggerhead,terrapin,scuba diver,mud turtle,0.4077335298061371,0.27805009484291077,0.06036790460348129,0.004424584563821554,0.0017326921224594116,2.9680771827697754
img_0146,convnext_tiny,lab coat,stethoscope,accordion,Windsor tie,bow tie,0.3925509750843048,0.1020038053393364,0.059964947402477264,0.05312599614262581,0.018868807703256607,3.5823769569396973
img_0147,convnext_tiny,ping-pong ball,notebook,Band Aid,tub,laptop,0.9066873788833618,0.009206906892359257,0.004504650365561247,0.0036054765805602074,0.0031447524670511484,0.8334019184112549
img_0148,convnext_tiny,Windsor tie,suit,oboe,bow tie,bassoon,0.30850034952163696,0.2819921374320984,0.05277818813920021,0.03341706469655037,0.022788459435105324,3.250196933746338
img_0149,convnext_tiny,suit,Windsor tie,groom,notebook,hand-held computer,0.35933980345726013,0.13065361976623535,0.11175397038459778,0.028588896617293358,0.015302534215152264,3.5880630016326904
img_0150,convnext_tiny,suit,notebook,Windsor tie,stethoscope,bow tie,0.23488709330558777,0.05869685485959053,0.05407407879829407,0.0488518625497818,0.04129839688539505,4.575447082519531
img_0151,convnext_tiny,Windsor tie,suit,cornet,French horn,oboe,0.23018503189086914,0.1401607096195221,0.08304248005151749,0.04479805380105972,0.04393158107995987,3.930982828140259
img_0152,convnext_tiny,microphone,oboe,pick,Band Aid,banjo,0.06191576272249222,0.04840877279639244,0.04442238807678223,0.04140621796250343,0.0375538095831871,5.1708478927612305
img_0153,convnext_tiny,Windsor tie,bow tie,suit,bolo tie,groom,0.2661153972148895,0.16330976784229279,0.14244131743907928,0.015919165685772896,0.012016416527330875,3.879352569580078
img_0154,convnext_tiny,sunglass,sunglasses,wig,bulletproof vest,jersey,0.27641621232032776,0.2753385603427887,0.22826369106769562,0.013761952519416809,0.007001514546573162,2.721545457839966
img_0155,convnext_tiny,drumstick,mask,microphone,cloak,jersey,0.08134118467569351,0.07976790517568588,0.05858786031603813,0.05723067373037338,0.03430774807929993,4.928173065185547
img_0156,convnext_tiny,anemone fish,coral reef,sea anemone,rock beauty,scuba diver,0.6682231426239014,0.04322162643074989,0.02482009120285511,0.013028277084231377,0.002001857152208686,2.6050193309783936
img_0157,convnext_tiny,steel drum,pajama,oboe,flute,military uniform,0.3052474558353424,0.16726180911064148,0.05201809108257294,0.05121162533760071,0.032047417014837265,3.5735225677490234
img_0158,convnext_tiny,microphone,stage,mask,wig,electric guitar,0.187277689576149,0.16398581862449646,0.11270569264888763,0.031666167080402374,0.02928641438484192,4.09255838394165
img_0159,convnext_tiny,cheetah,leopard,gazelle,lynx,jaguar,0.8642064332962036,0.004588395822793245,0.001460821833461523,0.0014353676233440638,0.0010666747111827135,1.3075652122497559
img_0160,convnext_tiny,cloak,rugby ball,ballplayer,football helmet,parachute,0.22659258544445038,0.10537533462047577,0.09632085263729095,0.055312417447566986,0.05298604816198349,4.038904190063477
img_0161,convnext_tiny,face powder,lipstick,wig,ski mask,mask,0.707251250743866,0.10188920795917511,0.03974482789635658,0.00842917151749134,0.0065903388895094395,1.746694803237915
img_0162,convnext_tiny,ski mask,comic book,mask,punching bag,volleyball,0.1251104474067688,0.10092252492904663,0.09443832188844681,0.03393711894750595,0.025368133559823036,5.202463150024414
img_0163,convnext_tiny,wig,brassiere,lipstick,maillot,suit,0.19686241447925568,0.07769707590341568,0.055095475167036057,0.03420955687761307,0.03407618775963783,4.486247539520264
img_0164,convnext_tiny,trailer truck,prison,sunscreen,holster,bulletproof vest,0.13357552886009216,0.1220979169011116,0.07262375205755234,0.036517515778541565,0.03351035714149475,4.677797794342041
img_0165,convnext_tiny,perfume,brassiere,maillot,hair slide,hand blower,0.11656032502651215,0.06879046559333801,0.03582770377397537,0.03392098844051361,0.02981846034526825,5.1392903327941895
img_0166,convnext_tiny,suit,bow tie,torch,Windsor tie,cellular telephone,0.1001708060503006,0.06725149601697922,0.048629023134708405,0.048629023134708405,0.041757404804229736,5.104095935821533
img_0167,convnext_tiny,coral reef,rock beauty,scuba diver,goldfish,brain coral,0.7724882364273071,0.10828568786382675,0.003990800119936466,0.003952017519623041,0.0017743691569194198,1.468323826789856
img_0168,convnext_tiny,shield,military uniform,cuirass,comic book,academic gown,0.5752406716346741,0.03508990630507469,0.034545887261629105,0.031209608539938927,0.02337491512298584,2.8745603561401367
img_0169,convnext_tiny,pot,ant,bee,picket fence,ladybug,0.19317080080509186,0.09789419174194336,0.08844003826379776,0.04128940775990486,0.02417816035449505,4.518421649932861
img_0170,convnext_tiny,paintbrush,face powder,lipstick,ballpoint,microphone,0.7598434686660767,0.0614047646522522,0.02900555729866028,0.002495184075087309,0.002084804233163595,1.7608827352523804
img_0171,convnext_tiny,sombrero,chain,cowboy hat,cloak,wig,0.2709100842475891,0.09217251092195511,0.06587272882461548,0.06561591476202011,0.05904792994260788,3.8313732147216797
img_0172,convnext_tiny,reflex camera,lens cap,ping-pong ball,tripod,sunglass,0.9077557325363159,0.020133428275585175,0.001627030549570918,0.0009965281933546066,0.000567804672755301,0.8406983613967896
img_0173,convnext_tiny,lipstick,rubber eraser,ballpoint,face powder,pencil sharpener,0.3970763385295868,0.1124388799071312,0.0743175595998764,0.05008973553776741,0.025285277515649796,3.5943875312805176
img_0174,convnext_tiny,jeep,limousine,pickup,car wheel,sandbar,0.6998952031135559,0.010002986527979374,0.009771267883479595,0.0078514339402318,0.0023254170082509518,2.576198101043701
img_0175,convnext_tiny,suit,Windsor tie,bow tie,neck brace,military uniform,0.33475685119628906,0.3047995865345001,0.03125910460948944,0.029365211725234985,0.018592894077301025,3.0600414276123047
img_0176,convnext_tiny,street sign,cab,traffic light,scoreboard,library,0.12118416279554367,0.056797873228788376,0.03888438269495964,0.03873278573155403,0.02935147099196911,5.526416778564453
img_0177,convnext_tiny,chimpanzee,orangutan,patas,mask,guenon,0.48515060544013977,0.05193974822759628,0.0447748601436615,0.028349677100777626,0.023048123344779015,3.43818736076355
img_0178,convnext_tiny,suit,trench coat,Windsor tie,bow tie,banjo,0.3142869174480438,0.07320582866668701,0.03681020438671112,0.012524041347205639,0.011880705133080482,4.543814659118652
img_0179,convnext_tiny,comic book,piggy bank,cuirass,perfume,beaker,0.43885958194732666,0.2189551591873169,0.02883307822048664,0.02134338952600956,0.013304279185831547,2.8504161834716797
img_0180,convnext_tiny,spotlight,syringe,solar dish,perfume,balloon,0.5628669857978821,0.05034910887479782,0.04620293527841568,0.02758903242647648,0.02612077072262764,2.7091169357299805
img_0181,convnext_tiny,hook,safety pin,combination lock,can opener,trombone,0.3399244546890259,0.3307555615901947,0.03843759000301361,0.030052388086915016,0.01528941746801138,2.8800559043884277
img_0182,convnext_tiny,goblet,red wine,wine bottle,beer glass,corkscrew,0.6975810527801514,0.08138420432806015,0.017125822603702545,0.012049521319568157,0.0028564278036355972,2.1960010528564453
img_0183,convnext_tiny,ladle,letter opener,strainer,spatula,bow,0.13458923995494843,0.0746181458234787,0.0679405927658081,0.03737408295273781,0.022492118179798126,5.3040289878845215
img_0184,convnext_tiny,stopwatch,digital watch,analog clock,magnetic compass,barometer,0.5497959852218628,0.1914946287870407,0.03250592201948166,0.028352169319987297,0.0035005027893930674,2.5138261318206787
img_0185,convnext_tiny,mailbag,purse,velvet,backpack,shopping basket,0.7569458484649658,0.10446195304393768,0.02590126171708107,0.015587654896080494,0.0031730153132230043,1.4578746557235718
img_0186,convnext_tiny,dial telephone,pay-phone,radio,oxygen mask,whistle,0.8697674870491028,0.0020017207134515047,0.000548845564480871,0.0004934254684485495,0.0004639832186512649,1.2725703716278076
img_0187,convnext_tiny,space bar,computer keyboard,typewriter keyboard,mouse,notebook,0.36734631657600403,0.25644904375076294,0.09287969022989273,0.018289094790816307,0.010920918546617031,3.112639904022217
img_0188,convnext_tiny,croquet ball,ping-pong ball,puck,pool table,saltshaker,0.6887611746788025,0.06431551277637482,0.04267633706331253,0.009559647180140018,0.005279338452965021,2.1942138671875
img_0189,convnext_tiny,spatula,bottlecap,laptop,hand blower,notebook,0.11535792797803879,0.08639909327030182,0.07218915224075317,0.07024196535348892,0.04065293073654175,4.731243133544922
img_0190,convnext_tiny,Band Aid,harmonica,ice lolly,cellular telephone,ear,0.20253875851631165,0.06757749617099762,0.06575470417737961,0.04944075271487236,0.031921349465847015,4.6424360275268555
img_0191,convnext_tiny,Band Aid,seat belt,lens cap,bow tie,cellular telephone,0.08184754848480225,0.036036986857652664,0.03143202140927315,0.027362000197172165,0.0263137798756361,5.475634574890137
img_0192,convnext_tiny,face powder,cellular telephone,Band Aid,sunscreen,notebook,0.20502620935440063,0.1084640771150589,0.05348428338766098,0.052041634917259216,0.024013269692659378,4.43496561050415
img_0193,convnext_tiny,tricycle,polecat,soccer ball,croquet ball,unicycle,0.04379470273852348,0.03790115565061569,0.032166291028261185,0.02838665433228016,0.025100110098719597,5.7367167472839355
img_0194,convnext_tiny,jersey,beer glass,Band Aid,pick,coffee mug,0.16365808248519897,0.06795686483383179,0.01883411779999733,0.017115198075771332,0.01708180271089077,5.301479339599609
img_0195,convnext_tiny,face powder,neck brace,stethoscope,brassiere,cellular telephone,0.30731379985809326,0.03891824558377266,0.03786848857998848,0.030907362699508667,0.02836218662559986,4.2165727615356445
img_0196,convnext_tiny,Band Aid,cellular telephone,Indian cobra,pajama,cleaver,0.04567074030637741,0.028524253517389297,0.020108554512262344,0.019952069967985153,0.017166197299957275,6.0030012130737305
img_0197,convnext_tiny,sweatshirt,sunglass,bow tie,sunglasses,hand blower,0.07620953768491745,0.03817116469144821,0.035440728068351746,0.026961883530020714,0.025131236761808395,5.346144199371338
img_0198,convnext_tiny,park bench,worm fence,lakeside,standard poodle,picket fence,0.5057622790336609,0.17547085881233215,0.0681806281208992,0.03869669511914253,0.033489201217889786,2.3491220474243164
img_0199,convnext_tiny,rapeseed,golf ball,lakeside,hay,maze,0.2879767119884491,0.2165287435054779,0.06681596487760544,0.024388937279582024,0.01756669208407402,3.6861488819122314
img_0200,convnext_tiny,pier,boathouse,dock,lakeside,steel arch bridge,0.45048654079437256,0.14454768598079681,0.06265678256750107,0.0327608585357666,0.014537543058395386,3.192491054534912
img_0201,convnext_tiny,cliff,valley,cliff dwelling,stupa,megalith,0.6605032086372375,0.07857830822467804,0.04879038408398628,0.007366246078163385,0.007308921776711941,2.264080286026001
img_0202,convnext_tiny,beacon,promontory,breakwater,castle,picket fence,0.8140795826911926,0.004916924051940441,0.0038069323636591434,0.0023545625153928995,0.0017773171421140432,1.7190687656402588
img_0203,convnext_tiny,alp,valley,lakeside,cliff,promontory,0.4223082661628723,0.24062401056289673,0.051231805235147476,0.048316191881895065,0.023001955822110176,2.855700969696045
img_0204,convnext_tiny,coral reef,lakeside,promontory,volcano,sandbar,0.7925890684127808,0.04055457562208176,0.018786104395985603,0.015574225224554539,0.013012752868235111,1.4824109077453613
img_0205,convnext_tiny,dam,lakeside,valley,viaduct,steel arch bridge,0.5513962507247925,0.15674827992916107,0.08068710565567017,0.027559848502278328,0.012373767793178558,2.327755928039551
img_0206,convnext_tiny,velvet,wool,stole,envelope,Arabian camel,0.07930899411439896,0.07538212835788727,0.05472156032919884,0.04379858821630478,0.03926079720258713,5.13335657119751
img_0207,convnext_tiny,zebra,hartebeest,ostrich,gazelle,hyena,0.7484415769577026,0.001568350475281477,0.0008394774631597102,0.0007034676382318139,0.0006791659980081022,2.2872910499572754
img_0208,convnext_tiny,porcupine,quill,bagel,miniature poodle,Indian cobra,0.6687218546867371,0.0022923715878278017,0.0016097378684207797,0.0013397426810115576,0.0011765598319470882,2.8976964950561523
img_0209,convnext_tiny,red fox,grey fox,kit fox,dhole,coyote,0.8310607671737671,0.014581216499209404,0.014411340467631817,0.0011488007148727775,0.0011069508036598563,1.502173900604248
img_0210,convnext_tiny,gazelle,impala,hartebeest,ibex,zebra,0.47237062454223633,0.2498960793018341,0.030315833166241646,0.01622689701616764,0.01244159322232008,2.6075868606567383
img_0211,convnext_tiny,peacock,sea urchin,African crocodile,strainer,malinois,0.7558204531669617,0.0007351042004302144,0.0007322382880374789,0.0007028126274235547,0.0006634630844928324,2.226929187774658
img_0212,convnext_tiny,brambling,partridge,water ouzel,house finch,indigo bunting,0.6238230466842651,0.031919289380311966,0.020210033282637596,0.01315092109143734,0.012997707352042198,2.8269314765930176
img_0213,convnext_tiny,electric ray,stingray,killer whale,hammerhead,tiger shark,0.6973344683647156,0.17088915407657623,0.008709833025932312,0.0026981804985553026,0.001282020122744143,1.6608697175979614
img_0214,convnext_tiny,tabby,tiger cat,Egyptian cat,quilt,space heater,0.3250410556793213,0.2642565071582794,0.1470808982849121,0.04263610765337944,0.019673330709338188,2.7292912006378174
img_0215,convnext_tiny,magpie,jay,European gallinule,water ouzel,bulbul,0.7207279205322266,0.006942650768905878,0.004438950680196285,0.0037894269917160273,0.003680019173771143,2.4438858032226562
img_0216,convnext_tiny,beach wagon,grille,passenger car,convertible,limousine,0.5617564916610718,0.09610520303249359,0.015445511788129807,0.013006425462663174,0.005919985938817263,3.1362600326538086
img_0217,convnext_tiny,car wheel,sports car,grille,beach wagon,convertible,0.31736233830451965,0.2395576536655426,0.10025334358215332,0.08881953358650208,0.04905080795288086,2.923417568206787
img_0218,convnext_tiny,car wheel,sports car,minivan,beach wagon,racer,0.3024950325489044,0.18929655849933624,0.18062803149223328,0.08941736072301865,0.0328948087990284,2.8289904594421387
img_0219,convnext_tiny,racer,sports car,car wheel,jeep,passenger car,0.6066559553146362,0.07217224687337875,0.07050038129091263,0.041770089417696,0.020758625119924545,2.4522345066070557
img_0220,convnext_tiny,racer,sports car,car wheel,passenger car,harvester,0.5839149951934814,0.05918646976351738,0.050427500158548355,0.02419537864625454,0.012650846503674984,2.873002529144287
img_0221,convnext_tiny,jeep,grille,car wheel,pickup,beach wagon,0.41626474261283875,0.3021757900714874,0.01010036375373602,0.007051190361380577,0.006982665974646807,2.851593494415283
img_0222,convnext_tiny,convertible,sports car,grille,racer,beach wagon,0.38232195377349854,0.1885252296924591,0.1300784945487976,0.03982697054743767,0.030896348878741264,2.8794164657592773
img_0223,convnext_tiny,Model T,car wheel,pickup,cab,convertible,0.6915621161460876,0.01369564514607191,0.01301752682775259,0.008981823921203613,0.008355644531548023,2.5528244972229004
img_0224,convnext_tiny,cassette player,tape player,CD player,radio,odometer,0.3166235685348511,0.08291947096586227,0.07943198084831238,0.07912230491638184,0.06533896923065186,3.5064711570739746
img_0225,convnext_tiny,plate,wok,broccoli,frying pan,spaghetti squash,0.25832599401474,0.25432100892066956,0.08192341774702072,0.07258012145757675,0.04419436678290367,3.2490086555480957
img_0226,convnext_tiny,French loaf,bagel,cheeseburger,meat loaf,hotdog,0.6843598484992981,0.08837674558162689,0.04584924876689911,0.017199669033288956,0.009099062532186508,2.0192432403564453
img_0227,convnext_tiny,strawberry,ice cream,lemon,Granny Smith,fig,0.738838791847229,0.024696024134755135,0.01671016588807106,0.013322505168616772,0.011262582615017891,1.992932677268982
img_0228,convnext_tiny,burrito,meat loaf,butternut squash,French loaf,spaghetti squash,0.5204220414161682,0.14910341799259186,0.03088965453207493,0.027153749018907547,0.021733587607741356,2.7310922145843506
img_0229,convnext_tiny,shopping basket,cucumber,head cabbage,hamper,bell pepper,0.14444491267204285,0.13945500552654266,0.10403977334499359,0.0791492834687233,0.04405321180820465,4.518801689147949
img_0230,convnext_tiny,ice cream,trifle,plate,strawberry,chocolate sauce,0.3719271123409271,0.1395229548215866,0.11387531459331512,0.07857160270214081,0.06488420069217682,3.101912021636963
img_0231,convnext_tiny,ice cream,confectionery,trifle,cup,tennis ball,0.10747671872377396,0.07532450556755066,0.07187514752149582,0.05017693713307381,0.0448029600083828,4.60040283203125
img_0232,convnext_tiny,strawberry,trifle,plate,guacamole,pineapple,0.7914568185806274,0.0380430743098259,0.027294572442770004,0.009469670243561268,0.00917831901460886,1.5283228158950806
img_0233,convnext_tiny,French loaf,hamper,hotdog,bakery,grocery store,0.5659498572349548,0.1482146829366684,0.04364136606454849,0.028620706871151924,0.02496342360973358,2.217545509338379
img_0234,convnext_tiny,Windsor tie,suit,bolo tie,bow tie,oboe,0.5800939202308655,0.19891498982906342,0.02599024586379528,0.009561276994645596,0.008082914166152477,2.197267532348633
img_0235,convnext_tiny,rugby ball,triumphal arch,bell cote,palace,unicycle,0.5151958465576172,0.03972763940691948,0.03130462393164635,0.028061283752322197,0.024860920384526253,3.3516647815704346
img_0236,convnext_tiny,lakeside,seashore,balloon,crane,airship,0.3144245445728302,0.10049612075090408,0.05571644753217697,0.04710158333182335,0.03224620595574379,3.961805820465088
img_0237,convnext_tiny,alp,lakeside,seashore,airship,balloon,0.17088745534420013,0.09437301754951477,0.08935058116912842,0.054832685738801956,0.05273207649588585,4.614070892333984
img_0238,convnext_tiny,paddlewheel,steel arch bridge,pier,seashore,sandbar,0.4171418845653534,0.12771901488304138,0.11904720962047577,0.015194392763078213,0.006676946301013231,3.4024863243103027
img_0239,convnext_tiny,pier,fireboat,suspension bridge,container ship,promontory,0.855235755443573,0.014262406155467033,0.012635791674256325,0.0022522371727973223,0.0017816664185374975,1.2904994487762451
img_0240,convnext_tiny,pier,promontory,suspension bridge,fireboat,container ship,0.3541504740715027,0.10633525997400284,0.09130934625864029,0.029413113370537758,0.019979802891612053,4.067939758300781
img_0241,convnext_tiny,valley,trailer truck,unicycle,balloon,church,0.3083527386188507,0.12265424430370331,0.03639842942357063,0.03340107575058937,0.02769046649336815,3.9612061977386475
img_0242,convnext_tiny,Arabian camel,horse cart,valley,sandbar,jeep,0.8424592018127441,0.02666095830500126,0.010318944230675697,0.004234886262565851,0.003463170723989606,1.2564098834991455
img_0243,convnext_tiny,megalith,stone wall,brass,partridge,street sign,0.8435683250427246,0.001143536064773798,0.0006020129658281803,0.0005497472593560815,0.0004734492104034871,1.5026968717575073
img_0244,convnext_tiny,volcano,valley,cliff,alp,viaduct,0.20664802193641663,0.15296906232833862,0.14884299039840698,0.09424150735139847,0.009932981804013252,4.089044570922852
img_0245,convnext_tiny,cliff,cliff dwelling,valley,coral fungus,monastery,0.691494345664978,0.0757863000035286,0.030145706608891487,0.0035584450233727694,0.003503276500850916,2.1838605403900146
img_0246,convnext_tiny,promontory,seashore,cliff,valley,dam,0.34673064947128296,0.1798814982175827,0.16061609983444214,0.024535248056054115,0.02359531633555889,3.0988636016845703
img_0247,convnext_tiny,stupa,alp,bell cote,thatch,castle,0.17367513477802277,0.1703159511089325,0.10783734172582626,0.09818702191114426,0.04822784289717674,3.726750612258911
img_0248,convnext_tiny,mask,totem pole,monastery,cliff,castle,0.09683365374803543,0.0844598114490509,0.06947474926710129,0.054959047585725784,0.039277464151382446,5.135249614715576
img_0249,convnext_tiny,palace,monastery,dome,castle,triumphal arch,0.55130934715271,0.08099013566970825,0.07549110054969788,0.027234472334384918,0.022933727130293846,2.776472330093384
img_0250,convnext_tiny,jellyfish,tick,nail,pick,matchstick,0.17471633851528168,0.10271043330430984,0.07573392987251282,0.046114731580019,0.034269560128450394,4.794451713562012
img_0251,convnext_tiny,planetarium,liner,schooner,dam,lakeside,0.6636406779289246,0.060298267751932144,0.034356918185949326,0.018826037645339966,0.014604572206735611,2.0234298706054688
img_0252,convnext_tiny,book jacket,jigsaw puzzle,mask,brassiere,wig,0.5758956670761108,0.01692146249115467,0.015050259418785572,0.012235774658620358,0.011382742784917355,3.100419521331787
img_0253,convnext_tiny,flagpole,tank,half track,military uniform,cannon,0.2081107497215271,0.17593272030353546,0.13755281269550323,0.033186160027980804,0.014812808483839035,4.184502124786377
img_0254,convnext_tiny,hair spray,perfume,brassiere,hand blower,bikini,0.24794359505176544,0.06939145922660828,0.06171803921461105,0.05383143201470375,0.021920450031757355,4.397034168243408
img_0255,convnext_tiny,basketball,maillot,whistle,jersey,barrow,0.8539278507232666,0.0028151145670562983,0.0017999112606048584,0.0006898734718561172,0.0006461802986450493,1.4040879011154175
img_0256,convnext_tiny,notebook,space bar,desktop computer,laptop,screen,0.6164600849151611,0.04772235080599785,0.03819648548960686,0.030932458117604256,0.023077020421624184,2.6080822944641113
img_0257,convnext_tiny,basketball,jersey,ballplayer,maillot,bib,0.6648075580596924,0.07488127052783966,0.04023792967200279,0.02365465834736824,0.0074724010191857815,2.208479642868042
img_0258,convnext_tiny,Saluki,giant schnauzer,Gordon setter,whippet,sorrel,0.4196387231349945,0.1357056051492691,0.0489577017724514,0.031857382506132126,0.028334544971585274,3.422438621520996
img_0259,convnext_tiny,German shepherd,boxer,Rhodesian ridgeback,redbone,Rottweiler,0.12331373244524002,0.10671913623809814,0.07899773865938187,0.07567520439624786,0.05779598280787468,4.506779193878174
img_0260,convnext_tiny,horse cart,moving van,sorrel,trailer truck,recreational vehicle,0.3813873827457428,0.047364741563797,0.04115120321512222,0.03865797817707062,0.021940777078270912,3.953187942504883
img_0261,convnext_tiny,sorrel,kelpie,timber wolf,ox,red wolf,0.21188652515411377,0.11793261021375656,0.05253710225224495,0.03624951094388962,0.025906357914209366,4.542702674865723
img_0262,convnext_tiny,sorrel,worm fence,horse cart,Bouvier des Flandres,groenendael,0.5206551551818848,0.16319268941879272,0.012007802724838257,0.010596849024295807,0.008923441171646118,2.962930917739868
img_0263,convnext_tiny,cello,shoe shop,crutch,pole,throne,0.18581989407539368,0.05645092576742172,0.036877088248729706,0.03191445767879486,0.02951604686677456,5.103187561035156
img_0264,convnext_tiny,suit,Windsor tie,oboe,bassoon,sax,0.46570515632629395,0.1896376758813858,0.02753416821360588,0.00849643349647522,0.008397446945309639,3.134065628051758
img_0265,convnext_tiny,pickup,jeep,car wheel,grille,racer,0.4273113012313843,0.18814261257648468,0.1360444277524948,0.02053963765501976,0.01833983138203621,2.7927193641662598
img_0266,convnext_tiny,cloak,gown,sarong,stole,bath towel,0.17246809601783752,0.15399667620658875,0.061016831547021866,0.047150153666734695,0.03848283365368843,4.5108866691589355
img_0267,convnext_tiny,zebra,hartebeest,ostrich,gazelle,hyena,0.6605132222175598,0.0029879265930503607,0.0012626990210264921,0.0011374163441359997,0.0011186893098056316,2.966691493988037
img_0268,convnext_tiny,crane,harvester,thresher,amphibian,trailer truck,0.6380793452262878,0.09900608658790588,0.06392314285039902,0.026131726801395416,0.008417708799242973,2.2052857875823975
img_0269,convnext_tiny,pickup,jeep,tow truck,limousine,snowplow,0.6482779383659363,0.087052121758461,0.029158808290958405,0.023521462455391884,0.02297658659517765,2.2369093894958496
img_0270,convnext_tiny,trailer truck,tow truck,moving van,forklift,garbage truck,0.7764495611190796,0.03242567181587219,0.0037829831708222628,0.001783468178473413,0.0011314292205497622,1.9191179275512695
img_0271,convnext_tiny,grille,harvester,beach wagon,Model T,oil filter,0.2401437759399414,0.1650482416152954,0.06488678604364395,0.05173226073384285,0.04994514584541321,3.5466203689575195
img_0272,convnext_tiny,jeep,pickup,forklift,car wheel,crane,0.822672963142395,0.006686287000775337,0.0057526929304003716,0.0029844578821212053,0.0026440832298249006,1.614593267440796
img_0273,convnext_tiny,ox,oxcart,worm fence,water buffalo,sorrel,0.9436225295066833,0.0039018273819237947,0.0034032342955470085,0.002032164018601179,0.0007865354418754578,0.5690290331840515
img_0274,convnext_tiny,promontory,cliff,monastery,street sign,beacon,0.08514546602964401,0.08448286354541779,0.06278233230113983,0.04149658605456352,0.03120114840567112,5.047179698944092
img_0275,convnext_tiny,beach wagon,car wheel,minivan,grille,racer,0.8020855188369751,0.05331820249557495,0.035241179168224335,0.008569014258682728,0.004882477223873138,1.3552913665771484
img_0276,convnext_tiny,steel arch bridge,pier,crane,bicycle-built-for-two,beacon,0.7036163806915283,0.01713956519961357,0.008033152669668198,0.005993097089231014,0.004208442755043507,2.4479002952575684
img_0277,convnext_tiny,space shuttle,airship,aircraft carrier,cassette,wreck,0.27219468355178833,0.16638927161693573,0.11570557206869125,0.03420250490307808,0.019336342811584473,3.790605068206787
img_0278,convnext_tiny,aircraft carrier,space shuttle,snowmobile,warplane,alp,0.6715907454490662,0.055777352303266525,0.021588250994682312,0.018903302028775215,0.013300133869051933,2.381298542022705
img_0279,convnext_tiny,recreational vehicle,minibus,mobile home,passenger car,amphibian,0.705653727054596,0.05999618396162987,0.049544669687747955,0.029933204874396324,0.0064231320284307,1.9011597633361816
img_0280,convnext_tiny,suit,bow tie,cellular telephone,Band Aid,sunglasses,0.1604316532611847,0.09806989878416061,0.06209399551153183,0.02944592386484146,0.021543098613619804,4.698491096496582
img_0281,convnext_tiny,chimpanzee,orangutan,Mexican hairless,mask,hog,0.19052907824516296,0.15550529956817627,0.1160140186548233,0.06113509461283684,0.026191366836428642,4.254376411437988
img_0282,convnext_tiny,marimba,potter's wheel,crossword puzzle,library,restaurant,0.04424498230218887,0.03555184230208397,0.033659808337688446,0.02856670878827572,0.02631688304245472,5.597212314605713
img_0283,convnext_tiny,oboe,bassoon,cellular telephone,library,laptop,0.32989221811294556,0.07927990704774857,0.051387298852205276,0.04903410002589226,0.048842936754226685,3.7386865615844727
img_0284,convnext_tiny,stethoscope,sunglass,sunglasses,suit,bow tie,0.08032498508691788,0.06607352942228317,0.05607587471604347,0.05066033452749252,0.040548019111156464,5.053995132446289
img_0285,convnext_tiny,sports car,pickup,beach wagon,car wheel,grille,0.3115006983280182,0.13715189695358276,0.10892073065042496,0.09878680855035782,0.08994641155004501,3.0843703746795654
img_0286,convnext_tiny,sports car,grille,car wheel,racer,convertible,0.8082796335220337,0.043173227459192276,0.015274092555046082,0.008635188452899456,0.0031396986450999975,1.507382869720459
img_0287,convnext_tiny,brown bear,American black bear,sloth bear,ice bear,lesser panda,0.7335330843925476,0.009251871146261692,0.004725393373519182,0.001436947612091899,0.0008630829397588968,2.3696627616882324
