group,subject,unit,area,hemisphere,pref_image,pref_desc,pref_desc_type,n_images,text_variant,text_centering,image_space,rho_text,rho_text_null,rho_img,rho_text_given_img,rho_img_given_text,rho_text_img
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,identity+fine,raw,clip_ln_post,0.0878835578121993,0.12235025107194096,0.1497955927299049,-0.020878827017773702,0.12352812795852473,0.6868497236959401
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,identity+fine,raw,resnet50_avgpool,0.0878835578121993,0.12235025107194096,0.15678757371983448,-0.05111055611296358,0.13984974985370738,0.7670775207628858
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,identity+fine,centred,clip_embed,0.10443058676478055,0.13758135427268903,0.1332023045110502,0.011551612346145807,0.08393455615917861,0.7247825467100307
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,identity+fine,centred,clip_ln_post,0.10443058676478055,0.13758135427268903,0.1497955927299049,-0.030915486155850498,0.1122709113789948,0.8153079094758581
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,identity+fine,centred,resnet50_avgpool,0.10443058676478055,0.13758135427268903,0.15678757371983448,-0.041570993004319025,0.12462602284560517,0.8170468432260927
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,fine-only,raw,clip_embed,0.21553354323485827,0.2484228077934431,0.1332023045110502,0.22948378424734128,0.15536371102356994,-0.08342526474027412
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,fine-only,raw,clip_ln_post,0.21553354323485827,0.2484228077934431,0.1497955927299049,0.24322424388149974,0.18831354185260224,-0.14869044308991636
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,fine-only,raw,resnet50_avgpool,0.21553354323485827,0.2484228077934431,0.15678757371983448,0.24709868382194358,0.19879727985792484,-0.16142018375873202
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,fine-only,centred,clip_embed,0.06162499002541458,0.09806835119296632,0.1332023045110502,-0.004171170651288857,0.11838720549345975,0.48970162027445885
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,fine-only,centred,clip_ln_post,0.06162499002541458,0.09806835119296632,0.1497955927299049,-0.019513948776332495,0.1381514056955721,0.5213083028491378
MTL non-concept,14,9,hippocampus,L,img_0261,a photo of a horse,fine,62,fine-only,centred,resnet50_avgpool,0.06162499002541458,0.09806835119296632,0.15678757371983448,-0.028656249332047006,0.1472004930464226,0.5444579257892181
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,raw,clip_embed,-0.05785483716654755,-0.09225562345079581,0.04786950113134418,-0.07720283468875132,0.0700524983876887,0.3184615372255215
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,raw,clip_ln_post,-0.05785483716654755,-0.09225562345079581,-0.04888261226639908,-0.043833381867941876,-0.03102132997105732,0.34187856810113565
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,raw,resnet50_avgpool,-0.05785483716654755,-0.09225562345079581,-0.1655423594679712,-0.01893695992386993,-0.15648589998258938,0.2399678513841194
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,centred,clip_embed,0.03687409114761183,0.06496479019629449,0.04786950113134418,0.003208253269891728,0.030713881309324252,0.7241360816089476
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,centred,clip_ln_post,0.03687409114761183,0.06496479019629449,-0.04888261226639908,0.11239541628078083,-0.11683713401650218,0.754055310571662
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,centred,resnet50_avgpool,0.03687409114761183,0.06496479019629449,-0.1655423594679712,0.24602654509088043,-0.2915998902952756,0.7487621024148212
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,raw,clip_embed,-0.14945595139233023,-0.04205985313958603,0.04786950113134418,-0.2426010105459325,0.19889296452462182,0.6638152855194112
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,raw,clip_ln_post,-0.14945595139233023,-0.04205985313958603,-0.04888261226639908,-0.16196466240092153,0.07977757066578854,0.7026254361953329
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,raw,resnet50_avgpool,-0.14945595139233023,-0.04205985313958603,-0.1655423594679712,-0.03929784254710551,-0.0819712140015007,0.747247002662571
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,centred,clip_embed,-0.06390785939894249,0.03953765566595456,0.04786950113134418,-0.12996405046200926,0.12296740071795463,0.6723531581559132
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,centred,clip_ln_post,-0.06390785939894249,0.03953765566595456,-0.04888261226639908,-0.04180559426434396,-0.007001933535583503,0.6852606817796894
MTL non-concept,14,11,hippocampus,L,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,centred,resnet50_avgpool,-0.06390785939894249,0.03953765566595456,-0.1655423594679712,0.0810202908006462,-0.17270284646768894,0.7206742788844527
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,identity+fine,raw,clip_embed,-0.3744281381680118,-0.05817259723810478,-0.09253359112008325,-0.36645916232506665,0.041886110504563215,0.3445122337509519
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,identity+fine,raw,clip_ln_post,-0.3744281381680118,-0.05817259723810478,-0.13494904334763508,-0.35248949011206565,0.001039067722208716,0.3628116105217443
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,identity+fine,raw,resnet50_avgpool,-0.3744281381680118,-0.05817259723810478,-0.18972933469528572,-0.3289183927899005,-0.010436847109968712,0.4841016945727818
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,identity+fine,centred,clip_embed,-0.14881004509098852,-0.04743210495038205,-0.09253359112008325,-0.11719412723999895,-0.005974015849521137,0.5897642116845752
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,identity+fine,centred,clip_ln_post,-0.14881004509098852,-0.04743210495038205,-0.13494904334763508,-0.07920498467996367,-0.04771170880880953,0.6720862014000132
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,identity+fine,centred,resnet50_avgpool,-0.14881004509098852,-0.04743210495038205,-0.18972933469528572,0.00027509664808084567,-0.11902342034429084,0.7852096214376393
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,fine-only,raw,clip_embed,-0.24348011135457742,-0.14475646793275854,-0.09253359112008325,-0.24062394186300898,0.08429254387964832,0.6384762760189653
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,fine-only,raw,clip_ln_post,-0.24348011135457742,-0.14475646793275854,-0.13494904334763508,-0.20805906707998525,0.0389738931812197,0.6695654060288284
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,fine-only,raw,resnet50_avgpool,-0.24348011135457742,-0.14475646793275854,-0.18972933469528572,-0.1566238468426285,-0.019633877092518418,0.7254046151692077
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,fine-only,centred,clip_embed,-0.08300634006980827,0.1041899265587349,-0.09253359112008325,-0.03564630918403337,-0.05433723861142987,0.5863138871089633
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,fine-only,centred,clip_ln_post,-0.08300634006980827,0.1041899265587349,-0.13494904334763508,-0.0016304540469328417,-0.1067818555173708,0.605567116239626
MTL non-concept,14,12,hippocampus,L,img_0005,a photo of Clint Eastwood,identity,62,fine-only,centred,resnet50_avgpool,-0.08300634006980827,0.1041899265587349,-0.18972933469528572,0.06458469539715021,-0.18264183112908344,0.6819483651398801
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,clip_embed,0.0005682797160876197,-0.11446929112625395,0.12058917302447875,0.001968859706278096,0.12060369167212978,-0.011494258427642694
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,clip_ln_post,0.0005682797160876197,-0.11446929112625395,0.08815164028496028,0.0011862015854876746,0.08815774153846094,-0.006957051153573209
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,resnet50_avgpool,0.0005682797160876197,-0.11446929112625395,0.1214923660601853,0.005006259339180356,0.12159263769612591,-0.036196831364243225
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,identity+fine,centred,clip_embed,0.038565309372385136,-0.1519676518895066,0.12058917302447875,-0.06276074379973777,0.13023564858910977,0.6925200809741152
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,identity+fine,centred,clip_ln_post,0.038565309372385136,-0.1519676518895066,0.08815164028496028,-0.038380619249522914,0.08807150481107816,0.7326606947714359
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,identity+fine,centred,resnet50_avgpool,0.038565309372385136,-0.1519676518895066,0.1214923660601853,-0.08012737548227065,0.14009972495595832,0.7502489863160247
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,fine-only,raw,clip_embed,-0.014092507037585262,-0.10194675151576482,0.12058917302447875,-0.11565556538792925,0.16592261360783286,0.6257714392547652
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,fine-only,raw,clip_ln_post,-0.014092507037585262,-0.10194675151576482,0.08815164028496028,-0.10588875660683404,0.1367520646108447,0.697524139699645
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,fine-only,raw,resnet50_avgpool,-0.014092507037585262,-0.10194675151576482,0.1214923660601853,-0.14977475420920397,0.1914952838521421,0.7257857630005323
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,fine-only,centred,clip_embed,-0.02364496337294701,-0.1128581725257076,0.12058917302447875,-0.15247401672327823,0.19212901033749985,0.7001346984355495
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,fine-only,centred,clip_ln_post,-0.02364496337294701,-0.1128581725257076,0.08815164028496028,-0.1312082427632432,0.15590716006517097,0.7358053672496201
MTL non-concept,14,13,hippocampus,L,img_0002,a photo of Julia Roberts,identity,62,fine-only,centred,resnet50_avgpool,-0.02364496337294701,-0.1128581725257076,0.1214923660601853,-0.19640059089386774,0.22854835522092068,0.7897279069430769
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,identity+fine,raw,clip_embed,0.18667796230964157,-0.2556532856717417,0.12133164604155264,0.15075379235282527,0.04844193453084388,0.4184061307904409
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,identity+fine,raw,clip_ln_post,0.18667796230964157,-0.2556532856717417,0.22210162926169977,0.11737018894522054,0.16903371491959335,0.3597501234195538
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,identity+fine,raw,resnet50_avgpool,0.18667796230964157,-0.2556532856717417,0.3095969825810386,0.10729489047319385,0.2720087987812122,0.2873312539839892
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,identity+fine,centred,clip_embed,0.2619153403837508,-0.36865412649129364,0.12133164604155264,0.2683218880721686,-0.13533241483722222,0.7770975725127119
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,identity+fine,centred,clip_ln_post,0.2619153403837508,-0.36865412649129364,0.22210162926169977,0.14289956079282487,0.012367297294329139,0.822041131233078
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,identity+fine,centred,resnet50_avgpool,0.2619153403837508,-0.36865412649129364,0.3095969825810386,0.027562706528354224,0.17319119664221927,0.7945910272249576
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,fine-only,raw,clip_embed,0.3236571855500766,0.03360077638832922,0.12133164604155264,0.31652434181898187,-0.09846741047357649,0.6042425096676111
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,fine-only,raw,clip_ln_post,0.3236571855500766,0.03360077638832922,0.22210162926169977,0.24145653681069096,0.0007234250837005556,0.6846835411841755
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,fine-only,raw,resnet50_avgpool,0.3236571855500766,0.03360077638832922,0.3095969825810386,0.16242249515665266,0.1292204547828372,0.6793528069976194
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,fine-only,centred,clip_embed,0.31056131877509663,-0.3843737821577255,0.12133164604155264,0.33855010877552677,-0.1858292431255135,0.760208534455095
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,fine-only,centred,clip_ln_post,0.31056131877509663,-0.3843737821577255,0.22210162926169977,0.22650229938559738,-0.04277650898707017,0.7946452665794599
MTL non-concept,14,54,amygdala,R,img_0020,a photo of Bill Gates,identity,62,fine-only,centred,resnet50_avgpool,0.31056131877509663,-0.3843737821577255,0.3095969825810386,0.12465010469947026,0.12200841976075034,0.7498068235788204
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,identity+fine,raw,clip_embed,0.21058458844517763,-0.29388191144171705,0.29267504962310503,0.09921592787692667,0.22945181736995723,0.4262928110958156
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,identity+fine,raw,clip_ln_post,0.21058458844517763,-0.29388191144171705,0.2981815379546721,0.10876266459994181,0.2406492632441482,0.38489072510950456
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,identity+fine,raw,resnet50_avgpool,0.21058458844517763,-0.29388191144171705,0.4070126045078147,0.02322494630414744,0.35695056326155883,0.4714243607011006
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,identity+fine,centred,clip_embed,0.27220496719676535,-0.19438659776145917,0.29267504962310503,0.08000449406956386,0.1371468743195219,0.760255925841104
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,identity+fine,centred,clip_ln_post,0.27220496719676535,-0.19438659776145917,0.2981815379546721,0.08119478183552037,0.14996495141460278,0.7372934847416662
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,identity+fine,centred,resnet50_avgpool,0.27220496719676535,-0.19438659776145917,0.4070126045078147,-0.04378616321240542,0.3172045675676836,0.7353778475039524
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,fine-only,raw,clip_embed,0.31829974320778565,-0.09831220186831623,0.29267504962310503,0.17068793458788822,0.11054805070790634,0.6772534704514369
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,fine-only,raw,clip_ln_post,0.31829974320778565,-0.09831220186831623,0.2981815379546721,0.16419515609003532,0.116324566717735,0.6840987520601322
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,fine-only,raw,resnet50_avgpool,0.31829974320778565,-0.09831220186831623,0.4070126045078147,0.03503268449386651,0.2696997124218768,0.7281510440363856
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,fine-only,centred,clip_embed,0.2823990599816515,-0.31607395352843676,0.29267504962310503,0.09848853841829386,0.1267251906131117,0.7532437508395908
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,fine-only,centred,clip_ln_post,0.2823990599816515,-0.31607395352843676,0.2981815379546721,0.09954242267813523,0.1405955242689854,0.7289300908523775
MTL non-concept,14,57,amygdala,R,img_0062,a photo of Mike Tyson,identity,62,fine-only,centred,resnet50_avgpool,0.2823990599816515,-0.31607395352843676,0.4070126045078147,-0.03102651514511703,0.30696546895532006,0.7406198359968009
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,clip_embed,-0.005324268223116518,-0.3458158216017007,0.35837643067901237,-0.0012908161862860215,0.35834398362509917,-0.011494258427642694
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,clip_ln_post,-0.005324268223116518,-0.3458158216017007,0.32441058195892225,-0.00324278292237732,0.3243859888204992,-0.006957051153573209
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,resnet50_avgpool,-0.005324268223116518,-0.3458158216017007,0.20427633849927448,0.002115861904115036,0.20422033926315566,-0.036196831364243225
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,centred,clip_embed,0.2689107313718741,-0.22623414150278714,0.35837643067901237,0.030777183773217556,0.2477603890252408,0.6925200809741152
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,centred,clip_ln_post,0.2689107313718741,-0.22623414150278714,0.32441058195892225,0.0485066364885266,0.19433333800336125,0.7326606947714359
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,centred,resnet50_avgpool,0.2689107313718741,-0.22623414150278714,0.20427633849927448,0.17869306525706888,0.003967223163239372,0.7502489863160247
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,fine-only,raw,clip_embed,0.21067024433105824,0.05561430506202467,0.35837643067901237,-0.018664598530046376,0.29710784328695267,0.6257714392547652
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,fine-only,raw,clip_ln_post,0.21067024433105824,0.05561430506202467,0.32441058195892225,-0.02303600680966455,0.25334498395890104,0.697524139699645
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,fine-only,raw,resnet50_avgpool,0.21067024433105824,0.05561430506202467,0.20427633849927448,0.09267599496494013,0.07639591933223983,0.7257857630005323
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,fine-only,centred,clip_embed,0.23185258905121112,-0.16625882990033986,0.35837643067901237,-0.028592315885684203,0.28226488097444674,0.7001346984355495
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,fine-only,centred,clip_ln_post,0.23185258905121112,-0.16625882990033986,0.32441058195892225,-0.010694349695957287,0.23349448463680128,0.7358053672496201
MTL non-concept,14,58,amygdala,R,img_0002,a photo of Julia Roberts,identity,62,fine-only,centred,resnet50_avgpool,0.23185258905121112,-0.16625882990033986,0.20427633849927448,0.1174476978727383,0.03548587017667104,0.7897279069430769
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,identity+fine,raw,clip_embed,-0.18316426054989013,-0.02914829213654567,-0.032366618825763506,-0.1804873154443719,0.006433111880955224,0.21046270368695705
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,identity+fine,raw,clip_ln_post,-0.18316426054989013,-0.02914829213654567,-0.0196376045416673,-0.18226715412972336,-0.006823138026337172,0.0706834152109572
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,identity+fine,raw,resnet50_avgpool,-0.18316426054989013,-0.02914829213654567,0.0711610102721243,-0.19076101452412167,0.08937691164469783,0.08928033514881331
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,identity+fine,centred,clip_embed,0.008181629578762981,0.07212366290606609,-0.032366618825763506,0.057803564311944444,-0.06571681519611063,0.8053490181867621
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,identity+fine,centred,clip_ln_post,0.008181629578762981,0.07212366290606609,-0.0196376045416673,0.04234028806283593,-0.04594394859080785,0.8193130054195706
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,identity+fine,centred,resnet50_avgpool,0.008181629578762981,0.07212366290606609,0.0711610102721243,-0.08407434635204321,0.1096834411478677,0.8084997373277386
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,fine-only,raw,clip_embed,-0.06829587355220808,0.015318904348482442,-0.032366618825763506,-0.06152221381867829,0.01284753722237777,0.6210179006622716
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,fine-only,raw,clip_ln_post,-0.06829587355220808,0.015318904348482442,-0.0196376045416673,-0.07869926450261486,0.04383442987644365,0.7271273015321117
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,fine-only,raw,resnet50_avgpool,-0.06829587355220808,0.015318904348482442,0.0711610102721243,-0.16374911714295598,0.16493769984521417,0.6936270478289192
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,fine-only,centred,clip_embed,-0.03669979280394242,0.08956740183222804,-0.032366618825763506,-0.020963400473624612,-0.011828586077274737,0.6324341200259084
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,fine-only,centred,clip_ln_post,-0.03669979280394242,0.08956740183222804,-0.0196376045416673,-0.03215244117833825,0.008499342832804763,0.7002977094322813
MTL non-concept,14,64,amygdala,R,img_0280,a photo of Elon Musk,identity,62,fine-only,centred,resnet50_avgpool,-0.03669979280394242,0.08956740183222804,0.0711610102721243,-0.14226979502902792,0.15455544587029535,0.766065808540764
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,raw,clip_embed,-0.08937200179852936,-0.05746608939535398,0.16038537223704716,-0.15010573852035256,0.20001951883261437,0.3184615372255215
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,raw,clip_ln_post,-0.08937200179852936,-0.05746608939535398,0.18706918356679766,-0.16609021694855577,0.23250787783026672,0.34187856810113565
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,raw,resnet50_avgpool,-0.08937200179852936,-0.05746608939535398,0.08896315923604985,-0.1145068575119503,0.11418969327977553,0.2399678513841194
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,centred,clip_embed,-0.04416375328969403,-0.07767651244835956,0.16038537223704716,-0.2354895346896821,0.2792022429754109,0.7241360816089476
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,centred,clip_ln_post,-0.04416375328969403,-0.07767651244835956,0.18706918356679766,-0.287073235167904,0.3358444773192433,0.754055310571662
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,identity+fine,centred,resnet50_avgpool,-0.04416375328969403,-0.07767651244835956,0.08896315923604985,-0.1677888726616694,0.18428384112753804,0.7487621024148212
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,raw,clip_embed,0.19700386207994175,0.0871936951991788,0.16038537223704716,0.1226440045231948,0.04038405522714915,0.6638152855194112
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,raw,clip_ln_post,0.19700386207994175,0.0871936951991788,0.18706918356679766,0.09379746942978516,0.06973651791649153,0.7026254361953329
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,raw,resnet50_avgpool,0.19700386207994175,0.0871936951991788,0.08896315923604985,0.1971961873655143,-0.08940187521943738,0.747247002662571
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,centred,clip_embed,0.14209847700836792,-0.04075735420254038,0.16038537223704716,0.04689381541970961,0.08849914846412694,0.6723531581559132
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,centred,clip_ln_post,0.14209847700836792,-0.04075735420254038,0.18706918356679766,0.019438807437946064,0.12441913166670225,0.6852606817796894
MTL non-concept,14,65,amygdala,R,img_0023,a photo of Oprah Winfrey,identity,62,fine-only,centred,resnet50_avgpool,0.14209847700836792,-0.04075735420254038,0.08896315923604985,0.11293584524058109,-0.019590203110092987,0.7206742788844527
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,raw,clip_embed,0.3042597938966938,0.06339947542596867,0.16945444479534447,0.2599442119346692,0.04418389254157491,0.43219419956219657
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,raw,clip_ln_post,0.3042597938966938,0.06339947542596867,0.16809449846370403,0.259328458892048,0.03373591937850713,0.4586108285801122
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,raw,resnet50_avgpool,0.3042597938966938,0.06339947542596867,0.24094143498308362,0.21960516068911465,0.10962692163547846,0.493345670933822
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,centred,clip_embed,0.11623460702106275,0.033022343624810574,0.16945444479534447,-0.02485228567529943,0.12657279658004633,0.7769338011379723
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,centred,clip_ln_post,0.11623460702106275,0.033022343624810574,0.16809449846370403,-0.028839687584511813,0.12556478922540992,0.7942449133029185
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,identity+fine,centred,resnet50_avgpool,0.11623460702106275,0.033022343624810574,0.24094143498308362,-0.09215433641512182,0.2307840767797167,0.734374167300135
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,raw,clip_embed,0.23674889707795727,0.25788802770987174,0.16945444479534447,0.1683000393062393,-0.013667393962324902,0.7526835546139772
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,raw,clip_ln_post,0.23674889707795727,0.25788802770987174,0.16809449846370403,0.1693259531120144,-0.008416672514503003,0.7334888864203452
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,raw,resnet50_avgpool,0.23674889707795727,0.25788802770987174,0.24094143498308362,0.10710255721996673,0.1164829341909017,0.6575689224860584
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,centred,clip_embed,0.11992178479987492,0.1737360900943324,0.16945444479534447,-0.02009247400037794,0.12223155532107559,0.7807155723594795
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,centred,clip_ln_post,0.11992178479987492,0.1737360900943324,0.16809449846370403,-0.009394208913690444,0.1190125161683224,0.749866628770807
MTL non-concept,14,66,amygdala,R,img_0003,a photo of Leonardo DiCaprio,identity,62,fine-only,centred,resnet50_avgpool,0.11992178479987492,0.1737360900943324,0.24094143498308362,-0.08111471760206028,0.2249373665278778,0.7233345177137738
MTL non-concept,14,67,hippocampus,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,clip_embed,0.13936150072071007,0.13120968681899167,0.06465088177319635,0.14040761142089217,0.0669100527920821,-0.011494258427642694
MTL non-concept,14,67,hippocampus,R,img_0002,a photo of Julia Roberts,identity,62,identity+fine,raw,clip_ln_post,0.13936150072071007,0.13120968681899167,0.047782115690697666,0.13985705128696052,0.04923328001514371,-0.006957051153573209
